scenario_id,scenario_name,part_category,part_label,shortlist_rank,scenario_score,factory_id,company_name,province,city,capacity_tier,capacity_index,capacity_confidence,predicted_output_units_30d,adjusted_capacity_units_30d,risk,risk_reason,grid_zone_id,grid_dependency_score,outage_output_multiplier,nearest_assembly_factory_id,nearest_assembly_factory_name,nearest_assembly_factory_site_label,straight_line_to_assembly_factory_km,route_matrix_status,selection_reason
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,39,138.38,fac_cbaef8ce49,세명TECH,인천광역시,남동구,C,0.551,0.873,2275,1578,0.16,327 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,5.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,40,138.348,fac_36cad20dc4,(주)우성에이디엠,경기도,화성시,B,0.639,0.862,2975,1593,0.16,285 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,11.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,41,138.345,fac_1f19fd8c49,금능정밀(주) 제2공장,경기도,화성시,C,0.596,0.873,2725,1449,0.16,271 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,9.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,42,138.339,fac_6828b4373a,젠텍코리아(주),경기도,의왕시,C,0.583,0.873,2700,1436,0.16,266 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,8.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,43,138.329,fac_eaae9851a6,(주)도원테크,경상북도,구미시,C,0.582,0.893,2400,1621,0.16,153 km from predicted corridor,grid_zone_e6011691,0.468,0.71,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,54.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,44,138.236,fac_b4642ad9a0,삼우금형,경기도,수원시,C,0.588,0.893,2650,1409,0.16,290 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,8.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,45,138.058,fac_c0cdd555a5,(주)동아엔지니어링,대전광역시,대덕구,C,0.601,0.862,2650,1921,0.16,175 km from predicted corridor,grid_zone_ed9208b5,0.384,0.762,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,16.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,46,137.93,fac_c5c2037e32,금능정밀(주),광주광역시,광산구,B,0.633,0.893,2700,1939,0.16,154 km from predicted corridor,grid_zone_eb82a68b,0.395,0.755,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,146.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,47,137.89,fac_9c999f79fd,(주)선기술,경기도,화성시,C,0.576,0.893,2500,1329,0.16,284 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,3.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,48,137.782,fac_b38848fe8d,대명정공,인천광역시,동구,C,0.56,0.893,2200,1526,0.16,332 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,4.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,49,137.779,fac_21fdd8b659,범진아이엔디(주),경기도,수원시,B,0.676,0.862,2800,1500,0.16,295 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,8.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,50,137.778,fac_9956f43732,(주)삼화피앤티,서울특별시,금천구,C,0.608,0.862,2775,1859,0.16,303 km from predicted corridor,grid_zone_3964bd52,0.478,0.704,fac_priority_ee105ea137,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,도봉 공식 사업장 / 제조 인프라 확인 필요,4.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,51,137.742,fac_a84da4aca0,(주)삼일포장,서울특별시,금천구,C,0.549,0.873,2325,1548,0.16,319 km from predicted corridor,grid_zone_3964bd52,0.484,0.7,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,10.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,52,137.725,fac_9639bdc552,핸즈코퍼레이션(주),인천광역시,서구,C,0.596,0.892,2700,1883,0.16,331 km from predicted corridor,grid_zone_4f20da2a,0.431,0.733,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,2.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,53,137.701,fac_22a2395836,코오롱플라스틱(주) 김천2공장,경상북도,김천시,B,0.642,0.862,2750,1856,0.18,109 km from predicted corridor,grid_zone_e6011691,0.462,0.714,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,17.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,54,137.699,fac_948ebce96a,영일카디오넷(주),인천광역시,남동구,C,0.609,0.847,2750,1923,0.16,309 km from predicted corridor,grid_zone_4f20da2a,0.427,0.735,fac_priority_3872d4e82a,숨비 / SOOMVI · 인천 본사 / 연구소,인천 본사 / 연구소,13.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,55,137.684,fac_50a4c9e252,(주)신광전자,충청북도,청주시,C,0.593,0.862,2675,1858,0.16,207 km from predicted corridor,grid_zone_49414766,0.436,0.73,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,23.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,56,137.655,fac_04955b55ab,(주)삼인,경기도,의왕시,C,0.589,0.873,2450,1303,0.16,269 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,13.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,57,137.552,fac_d2ff37a704,노벨리스코리아(주),경상북도,영주시,B,0.675,0.862,3000,2027,0.19,107 km from predicted corridor,grid_zone_e6011691,0.457,0.717,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,3.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,58,137.548,fac_cc1c9e0bfe,(주)델타금형컴퍼니,광주광역시,광산구,C,0.567,0.923,2300,1643,0.16,174 km from predicted corridor,grid_zone_eb82a68b,0.401,0.751,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,133.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,59,137.508,fac_1d78e4ec53,(주)혜성정공,경기도,화성시,C,0.581,0.873,2475,1316,0.16,291 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,5.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,60,137.496,fac_b5216fc93f,대덕엠티아이(주),경기도,안양시,B,0.635,0.877,2600,1388,0.16,277 km from predicted corridor,grid_zone_bfcc2516,0.708,0.561,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,15.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,61,137.441,fac_7678ea30bd,한립금형강(주),경기도,시흥시,B,0.63,0.862,2900,1553,0.16,275 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,14.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,62,137.44,fac_5f6feae7c7,사원정밀,경기도,남양주시,C,0.576,0.893,2525,1343,0.16,268 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_115bd4ae5d,두산모빌리티이노베이션 / DMI · 두산기술원,두산기술원,3.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,63,137.367,fac_b2cfc3c8cf,(주)아이엔티텍,경상북도,구미시,C,0.615,0.862,2675,1817,0.16,159 km from predicted corridor,grid_zone_e6011691,0.462,0.714,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,52.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,64,137.34,fac_34eb1cc777,원창인젝트엠(주),인천광역시,부평구,C,0.58,0.842,2550,1778,0.16,327 km from predicted corridor,grid_zone_4f20da2a,0.43,0.733,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,2.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,65,137.33,fac_696d96c785,디케이텍,경기도,안양시,C,0.577,0.893,2525,1343,0.16,259 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,5.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,66,137.285,fac_52696f88a8,(주)차본,경기도,여주시,B,0.636,0.862,2775,1486,0.16,263 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,0.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,67,137.264,fac_6e8432daf6,엔이텍 주식회사,인천광역시,남동구,C,0.531,0.853,2150,1491,0.16,318 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,7.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,68,137.242,fac_e8f5d27923,(주)차본,경기도,여주시,B,0.627,0.862,2925,1567,0.16,277 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,11.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,69,137.217,fac_caba5b124a,동아정밀공업(주),경기도,부천시,B,0.638,0.842,2650,1419,0.16,305 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_ee105ea137,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,도봉 공식 사업장 / 제조 인프라 확인 필요,3.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,70,137.197,fac_a1773a3cee,(주)일지테크,경상북도,경산시,B,0.642,0.832,2975,2029,0.16,120 km from predicted corridor,grid_zone_e6011691,0.456,0.717,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,10.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,71,137.168,fac_74b3aab030,와이엔티에스,경기도,화성시,C,0.586,0.893,2300,1223,0.16,277 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,14.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,72,137.165,fac_97c6c25567,(주)태양프라스틱,인천광역시,남동구,C,0.6,0.862,2550,1778,0.16,324 km from predicted corridor,grid_zone_4f20da2a,0.43,0.733,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,6.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
